,AGE,JOB,MARITAL,EDUCATION,DEFAULT,HOUSING,LOAN,CONTACT,MONTH,DAY_OF_WEEK,DURATION,CAMPAIGN,PDAYS,PREVIOUS,POUTCOME,EMP_VAR_RATE,CONS_PRICE_IDX,CONS_CONF_IDX,EURIBOR3M,NUM_EMPLOYEES,Y,EDU_ENCODED
3015,40,BLUE COLLAR,MARRIED,UNKNOWN,NO,NO,NO,TELEPHONE,5,TUE,337.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,-1
3016,42,MANAGEMENT,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,11,MON,44.0,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,0,5
3017,31,ADMIN ,SINGLE,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,8,WED,138.0,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,5
3018,32,BLUE COLLAR,DIVORCED,BASIC 9Y,NO,NO,NO,TELEPHONE,5,MON,287.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,3
3019,32,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,8,WED,67.0,4.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,6
3020,27,BLUE COLLAR,MARRIED,HIGH SCHOOL,NO,NO,NO,CELLULAR,5,THU,136.0,5.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,4
3021,35,BLUE COLLAR,MARRIED,BASIC 4Y,NO,NO,NO,TELEPHONE,6,THU,636.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,1
3022,41,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,YES,YES,TELEPHONE,5,MON,77.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,5
3023,45,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,NO,YES,CELLULAR,7,THU,468.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.968,5228.1,0,5
3024,45,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,7,TUE,114.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,0,5
3025,44,ADMIN ,MARRIED,HIGH SCHOOL,UNKNOWN,NO,NO,CELLULAR,8,FRI,262.0,4.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.966,5228.1,0,4
3026,51,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,8,WED,221.0,9.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.967,5228.1,0,6
3027,50,UNEMPLOYED,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,7,THU,74.0,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.968,5228.1,0,6
3028,41,BLUE COLLAR,MARRIED,BASIC 4Y,NO,NO,NO,CELLULAR,11,THU,604.0,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1
3029,29,ADMIN ,MARRIED,BASIC 9Y,NO,YES,NO,TELEPHONE,6,THU,120.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,0,3
3030,44,MANAGEMENT,MARRIED,BASIC 9Y,NO,NO,NO,CELLULAR,5,TUE,296.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,3
3031,30,BLUE COLLAR,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,5,FRI,1357.0,4.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,6
3032,39,HOUSEMAID,MARRIED,BASIC 4Y,NO,YES,YES,CELLULAR,8,FRI,123.0,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1
3033,39,MANAGEMENT,MARRIED,UNIVERSITY DEGREE,NO,YES,NO,TELEPHONE,6,FRI,23.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.967,5228.1,0,5
3034,50,BLUE COLLAR,MARRIED,BASIC 4Y,UNKNOWN,NO,NO,TELEPHONE,6,TUE,209.0,3.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,0,1
3035,43,BLUE COLLAR,MARRIED,BASIC 9Y,NO,UNKNOWN,UNKNOWN,TELEPHONE,6,FRI,37.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.967,5228.1,0,3
3036,36,BLUE COLLAR,MARRIED,UNKNOWN,NO,NO,NO,TELEPHONE,5,TUE,257.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,-1
3037,80,RETIRED,DIVORCED,HIGH SCHOOL,NO,YES,NO,CELLULAR,10,THU,169.0,1.0,999,0,NONEXISTENT,-3.4,92.431,-26.9,0.722,5017.5,1,4
3038,36,ADMIN ,MARRIED,HIGH SCHOOL,UNKNOWN,YES,NO,TELEPHONE,5,WED,61.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,4
3039,29,BLUE COLLAR,MARRIED,BASIC 9Y,NO,YES,NO,CELLULAR,7,MON,104.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,0,3
3040,48,BLUE COLLAR,MARRIED,BASIC 6Y,NO,YES,NO,CELLULAR,7,MON,122.0,5.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,0,2
3041,51,ADMIN ,MARRIED,HIGH SCHOOL,NO,NO,NO,CELLULAR,5,TUE,40.0,4.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,4
3042,30,ADMIN ,SINGLE,HIGH SCHOOL,NO,NO,NO,CELLULAR,9,FRI,219.0,3.0,6,1,SUCCESS,-1.1,94.199,-37.5,0.883,4963.6,1,4
3043,24,TECHNICIAN,SINGLE,PROFESSIONAL COURSE,NO,UNKNOWN,UNKNOWN,CELLULAR,5,WED,311.0,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.27,5099.1,1,6
3044,47,ADMIN ,DIVORCED,HIGH SCHOOL,NO,NO,NO,CELLULAR,8,TUE,204.0,6.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.966,5228.1,0,4
3045,36,BLUE COLLAR,MARRIED,BASIC 9Y,NO,NO,NO,TELEPHONE,7,THU,414.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.966,5228.1,0,3
3046,37,ADMIN ,MARRIED,HIGH SCHOOL,NO,YES,NO,TELEPHONE,5,WED,191.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,0,4
3047,31,BLUE COLLAR,MARRIED,BASIC 9Y,NO,YES,NO,CELLULAR,5,MON,475.0,1.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,3
3048,34,ENTREPRENEURS,MARRIED,UNIVERSITY DEGREE,UNKNOWN,YES,NO,CELLULAR,8,MON,343.0,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,0,5
3049,69,RETIRED,MARRIED,BASIC 4Y,NO,NO,NO,CELLULAR,9,MON,258.0,3.0,6,1,SUCCESS,-1.1,94.199,-37.5,0.879,4963.6,0,1
3050,42,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,11,MON,226.0,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,0,5
3051,34,BLUE COLLAR,MARRIED,BASIC 6Y,UNKNOWN,NO,NO,CELLULAR,7,WED,727.0,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,1,2
3052,48,BLUE COLLAR,MARRIED,BASIC 9Y,NO,YES,NO,CELLULAR,5,FRI,36.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,3
3053,41,BLUE COLLAR,MARRIED,BASIC 6Y,NO,YES,YES,TELEPHONE,5,TUE,207.0,4.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,2
3054,59,BLUE COLLAR,MARRIED,BASIC 4Y,UNKNOWN,NO,NO,CELLULAR,8,WED,413.0,4.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,0,1
3055,50,ADMIN ,MARRIED,HIGH SCHOOL,NO,YES,NO,TELEPHONE,11,FRI,182.0,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.021,5195.8,0,4
3056,36,ADMIN ,MARRIED,HIGH SCHOOL,NO,YES,YES,CELLULAR,5,MON,142.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,4
3057,38,BLUE COLLAR,MARRIED,BASIC 9Y,NO,YES,NO,TELEPHONE,5,FRI,100.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,3
3058,44,BLUE COLLAR,MARRIED,BASIC 9Y,UNKNOWN,NO,NO,TELEPHONE,5,MON,109.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,3
3059,35,SERVICES,SINGLE,HIGH SCHOOL,NO,NO,NO,TELEPHONE,5,WED,65.0,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,4
3060,30,ADMIN ,DIVORCED,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,8,FRI,77.0,9.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,5
3061,32,ADMIN ,MARRIED,HIGH SCHOOL,NO,YES,NO,CELLULAR,7,THU,434.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.968,5228.1,0,4
3062,53,MANAGEMENT,SINGLE,PROFESSIONAL COURSE,UNKNOWN,NO,NO,CELLULAR,7,WED,76.0,5.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,0,6
3063,36,ADMIN ,SINGLE,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,3,MON,231.0,2.0,999,4,FAILURE,-1.8,93.369,-34.8,0.635,5008.7,0,5
3064,61,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,YES,YES,CELLULAR,4,THU,266.0,5.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.406,5099.1,1,5
3065,51,SELF EMPLOYED,MARRIED,UNIVERSITY DEGREE,NO,YES,YES,CELLULAR,11,THU,310.0,3.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,5
3066,69,RETIRED,DIVORCED,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,4,TUE,207.0,2.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.423,5099.1,1,5
3067,30,TECHNICIAN,SINGLE,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,5,TUE,150.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,5
3068,33,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,UNKNOWN,UNKNOWN,CELLULAR,8,FRI,227.0,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,5
3069,53,SERVICES,DIVORCED,BASIC 9Y,NO,NO,NO,CELLULAR,7,FRI,127.0,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.957,5228.1,0,3
3070,49,BLUE COLLAR,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,5,TUE,118.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,6
3071,35,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,NO,YES,NO,CELLULAR,5,TUE,206.0,1.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,6
3072,40,SERVICES,MARRIED,HIGH SCHOOL,UNKNOWN,YES,NO,TELEPHONE,5,MON,177.0,4.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,4
3073,42,SERVICES,MARRIED,BASIC 9Y,NO,YES,NO,CELLULAR,5,WED,201.0,1.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,3
3074,41,SELF EMPLOYED,DIVORCED,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,11,TUE,349.0,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,5
3075,31,BLUE COLLAR,MARRIED,BASIC 6Y,NO,NO,NO,CELLULAR,7,WED,421.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2
3076,40,MANAGEMENT,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,11,FRI,608.0,3.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.021,5195.8,0,5
3077,53,MANAGEMENT,MARRIED,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,5,WED,92.0,2.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,5
3078,53,ENTREPRENEURS,DIVORCED,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,7,WED,97.0,5.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,0,5
3079,48,ENTREPRENEURS,MARRIED,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,4,THU,126.0,3.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.365,5099.1,0,5
3080,32,BLUE COLLAR,SINGLE,BASIC 9Y,UNKNOWN,NO,NO,CELLULAR,7,FRI,316.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.957,5228.1,0,3
3081,27,BLUE COLLAR,MARRIED,BASIC 9Y,UNKNOWN,YES,YES,CELLULAR,7,MON,119.0,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,0,3
3082,51,HOUSEMAID,MARRIED,BASIC 4Y,UNKNOWN,YES,NO,CELLULAR,7,FRI,135.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1
3083,39,UNEMPLOYED,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,TELEPHONE,6,FRI,212.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.967,5228.1,0,5
3084,28,STUDENT,SINGLE,BASIC 9Y,NO,YES,NO,CELLULAR,3,TUE,320.0,1.0,999,0,NONEXISTENT,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,1,3
3085,31,BLUE COLLAR,MARRIED,BASIC 4Y,NO,YES,NO,TELEPHONE,5,WED,650.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,1
3086,58,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,9,THU,272.0,4.0,6,1,SUCCESS,-1.1,94.199,-37.5,0.878,4963.6,1,5
3087,54,HOUSEMAID,DIVORCED,BASIC 4Y,NO,NO,NO,TELEPHONE,5,WED,485.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,1
3088,45,ADMIN ,DIVORCED,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,8,MON,390.0,5.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,0,5
3089,36,BLUE COLLAR,MARRIED,BASIC 9Y,NO,YES,NO,CELLULAR,5,THU,82.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,3
3090,55,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,TELEPHONE,5,MON,201.0,14.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,5
3091,51,BLUE COLLAR,MARRIED,BASIC 9Y,NO,YES,NO,CELLULAR,11,WED,359.0,2.0,999,1,FAILURE,-0.1,93.2,-42.0,4.12,5195.8,0,3
3092,27,BLUE COLLAR,SINGLE,HIGH SCHOOL,NO,YES,NO,CELLULAR,7,WED,55.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,0,4
3093,41,BLUE COLLAR,DIVORCED,BASIC 6Y,NO,NO,NO,CELLULAR,7,FRI,159.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2
3094,40,SELF EMPLOYED,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,8,FRI,144.0,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,5
3095,28,TECHNICIAN,SINGLE,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,5,WED,116.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,6
3096,57,BLUE COLLAR,MARRIED,BASIC 4Y,NO,NO,NO,CELLULAR,5,TUE,674.0,2.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1
3097,37,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,TELEPHONE,7,MON,1009.0,5.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,1,5
3098,58,HOUSEMAID,MARRIED,BASIC 4Y,NO,NO,NO,CELLULAR,8,WED,84.0,3.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.967,5228.1,0,1
3099,34,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,8,MON,126.0,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,0,6
3100,28,TECHNICIAN,SINGLE,UNIVERSITY DEGREE,NO,YES,NO,TELEPHONE,5,THU,129.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,5
3101,57,SELF EMPLOYED,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,7,THU,313.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,0,5
3102,37,SERVICES,DIVORCED,HIGH SCHOOL,UNKNOWN,YES,YES,CELLULAR,4,MON,92.0,1.0,999,1,FAILURE,-1.8,93.075,-47.1,1.405,5099.1,0,4
3103,37,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,UNKNOWN,YES,NO,TELEPHONE,5,FRI,200.0,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,0,6
3104,35,ADMIN ,MARRIED,HIGH SCHOOL,NO,NO,NO,TELEPHONE,5,FRI,91.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,0,4
3105,42,SERVICES,MARRIED,HIGH SCHOOL,UNKNOWN,NO,YES,TELEPHONE,6,TUE,214.0,3.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.961,5228.1,0,4
3106,30,STUDENT,SINGLE,HIGH SCHOOL,NO,NO,NO,CELLULAR,3,FRI,268.0,5.0,10,2,FAILURE,-1.8,92.84299999999999,-50.0,1.64,5099.1,1,4
3107,25,TECHNICIAN,SINGLE,PROFESSIONAL COURSE,NO,YES,NO,CELLULAR,11,FRI,712.0,2.0,19,1,SUCCESS,-1.1,94.76700000000001,-50.8,1.04,4963.6,1,6
3108,36,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,NO,YES,TELEPHONE,5,THU,184.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,5
3109,49,BLUE COLLAR,MARRIED,BASIC 9Y,UNKNOWN,NO,NO,TELEPHONE,5,FRI,283.0,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,0,3
3110,52,ADMIN ,MARRIED,HIGH SCHOOL,NO,NO,NO,CELLULAR,11,FRI,165.0,1.0,999,1,FAILURE,-0.1,93.2,-42.0,4.021,5195.8,0,4
3111,31,SELF EMPLOYED,DIVORCED,UNIVERSITY DEGREE,NO,UNKNOWN,UNKNOWN,CELLULAR,7,THU,262.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.958,5228.1,0,5
3112,26,UNEMPLOYED,SINGLE,UNIVERSITY DEGREE,NO,YES,NO,CELLULAR,8,THU,203.0,1.0,3,3,SUCCESS,-1.7,94.027,-38.3,0.904,4991.6,1,5
3113,56,ADMIN ,MARRIED,HIGH SCHOOL,NO,NO,NO,TELEPHONE,5,TUE,242.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,4
3114,37,ENTREPRENEURS,MARRIED,UNIVERSITY DEGREE,NO,YES,NO,TELEPHONE,11,FRI,45.0,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.021,5195.8,0,5
3115,32,ADMIN ,SINGLE,UNIVERSITY DEGREE,NO,NO,NO,CELLULAR,8,TUE,80.0,3.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,5
3116,36,BLUE COLLAR,MARRIED,BASIC 9Y,NO,YES,NO,CELLULAR,5,WED,181.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,3
3117,36,ADMIN ,MARRIED,HIGH SCHOOL,NO,YES,NO,CELLULAR,8,FRI,171.0,11.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,4
3118,26,BLUE COLLAR,MARRIED,BASIC 9Y,NO,NO,NO,TELEPHONE,6,MON,230.0,3.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.865,5228.1,1,3
3119,48,BLUE COLLAR,MARRIED,BASIC 9Y,NO,NO,NO,CELLULAR,5,THU,214.0,1.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,3
3120,57,BLUE COLLAR,MARRIED,BASIC 4Y,UNKNOWN,YES,NO,TELEPHONE,5,THU,144.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.86,5191.0,0,1
3121,45,BLUE COLLAR,MARRIED,BASIC 9Y,NO,YES,NO,CELLULAR,3,TUE,829.0,1.0,999,0,NONEXISTENT,-1.8,92.84299999999999,-50.0,1.51,5099.1,0,3
3122,46,TECHNICIAN,MARRIED,UNIVERSITY DEGREE,NO,YES,NO,TELEPHONE,5,FRI,170.0,4.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.864,5191.0,0,5
3123,38,BLUE COLLAR,MARRIED,BASIC 6Y,NO,YES,NO,TELEPHONE,6,WED,362.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,0,2
3124,24,SELF EMPLOYED,SINGLE,UNIVERSITY DEGREE,NO,YES,NO,TELEPHONE,6,WED,40.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,0,5
3125,38,TECHNICIAN,SINGLE,PROFESSIONAL COURSE,NO,YES,NO,CELLULAR,7,TUE,249.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,0,6
3126,60,RETIRED,MARRIED,UNIVERSITY DEGREE,UNKNOWN,YES,NO,TELEPHONE,5,TUE,245.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,5
3127,44,SERVICES,DIVORCED,BASIC 6Y,NO,YES,NO,CELLULAR,8,WED,153.0,3.0,0,1,SUCCESS,-1.7,94.027,-38.3,0.9,4991.6,1,2
3128,32,BLUE COLLAR,MARRIED,BASIC 9Y,UNKNOWN,NO,NO,TELEPHONE,7,TUE,89.0,5.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,0,3
3129,38,BLUE COLLAR,MARRIED,HIGH SCHOOL,NO,NO,NO,CELLULAR,7,FRI,102.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,0,4
3130,45,ADMIN ,MARRIED,HIGH SCHOOL,NO,NO,NO,TELEPHONE,5,WED,215.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,4
3131,44,BLUE COLLAR,SINGLE,BASIC 4Y,NO,YES,NO,TELEPHONE,6,TUE,159.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.864,5228.1,0,1
3132,44,BLUE COLLAR,MARRIED,BASIC 6Y,NO,YES,NO,CELLULAR,5,THU,102.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,2
3133,31,ADMIN ,SINGLE,UNIVERSITY DEGREE,NO,NO,NO,TELEPHONE,5,FRI,239.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.859,5191.0,0,5
3134,32,BLUE COLLAR,MARRIED,BASIC 6Y,NO,NO,NO,TELEPHONE,6,MON,147.0,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.96,5228.1,0,2
3135,45,ADMIN ,MARRIED,UNIVERSITY DEGREE,NO,NO,NO,TELEPHONE,5,FRI,134.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,5
3136,40,TECHNICIAN,MARRIED,HIGH SCHOOL,NO,YES,NO,CELLULAR,5,TUE,394.0,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,4
3137,45,BLUE COLLAR,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,CELLULAR,8,THU,398.0,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.968,5228.1,0,6
3138,44,TECHNICIAN,MARRIED,PROFESSIONAL COURSE,NO,NO,NO,TELEPHONE,6,THU,171.0,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.958,5228.1,0,6
3139,43,ADMIN ,SINGLE,HIGH SCHOOL,NO,NO,NO,CELLULAR,11,WED,1011.0,1.0,999,1,FAILURE,-0.1,93.2,-42.0,4.12,5195.8,1,4
3140,25,STUDENT,SINGLE,HIGH SCHOOL,NO,NO,NO,TELEPHONE,5,FRI,97.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,0,4
3141,47,ADMIN ,MARRIED,UNIVERSITY DEGREE,UNKNOWN,NO,NO,TELEPHONE,5,TUE,202.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,0,5
3142,39,ADMIN ,MARRIED,HIGH SCHOOL,NO,YES,NO,TELEPHONE,7,WED,128.0,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,0,4
3143,32,TECHNICIAN,MARRIED,UNIVERSITY DEGREE,NO,YES,NO,TELEPHONE,5,WED,186.0,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,5
3144,41,TECHNICIAN,MARRIED,BASIC 9Y,NO,NO,NO,TELEPHONE,5,MON,180.0,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,0,3
3145,58,RETIRED,MARRIED,BASIC 4Y,NO,YES,NO,CELLULAR,7,TUE,216.0,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1
3146,42,SERVICES,MARRIED,PROFESSIONAL COURSE,NO,YES,NO,TELEPHONE,5,FRI,149.0,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.864,5191.0,0,6
3147,50,UNKNOWN,MARRIED,BASIC 4Y,UNKNOWN,YES,NO,CELLULAR,7,MON,511.0,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1
